,areaCode,areaName,PopVac,Cum_vaccinated,Completed_vaccinated,imd_medianS_msoa,imd_msoa_medianD,imd_rank_msoa,imd_decile_msoa,bme,Broad.RUC11,B_RUC11,Pct_Leave,Pct_Remain,vacPop,Asthma,COPD,Dementia,Depression,Diabetes,blood_pre,Epilepsy,poptotal,imd_decile_msoaLast,first_party,Pct_con,Pct_LAB,Cum_firstDose,First_dosePct,rates,rateCat,imd_decile_msoaLast_2,imd_decile_msoaLast_3,imd_decile_msoaLast_4,imd_decile_msoaLast_5,imd_decile_msoaLast_6,imd_decile_msoaLast_7,imd_decile_msoaLast_8,imd_decile_msoaLast_9,imd_decile_msoaLast_10,rateCat_high,rateCat_lowmedian,rateCat_upmedian,Pct_Age,PctYoung,pctYoungAge,PctOld,DeathRates
5925,E02006061,Cheddar & Axbridge,8608,7049,81.9,10.206,8,1583,3,1.719294303,Predominantly Rural,PR,61.2,38.8,8160,7.2,1.8,1.1,11.1,6.4,15.9,0.8,8607,8,Con,54.09229571,6.983838515,7470,86.8,26.60315985,low,0,0,0,0,0,0,1,0,0,0,0,0,8.816855754,10,15.40441176,28.25980392,0.172879525
5926,E02006062,Berrow & Brent Knoll,10615,8888,83.7,12.903,7,2359,4,1.484404359,Predominantly Rural,PR,61.2,38.8,9900,7.6,3,1.3,11,9.1,19.8,1,10619,7,Con,54.09229571,6.983838515,9429,88.8,21.57324541,low,0,0,0,0,0,1,0,0,0,0,0,0,7.715160245,8.656565657,13.2020202,33.17171717,0.144040331
5927,E02006063,Wedmore & Mark,6543,5393,82.4,11.6515,7,2029,3,1.557142857,Predominantly Rural,PR,61.2,38.8,6134,6.4,2,0.8,8.1,6,15.6,0.6,6545,8,Con,54.09229571,6.983838515,5705,87.2,34.99923582,low,0,0,0,0,0,0,1,0,0,0,0,0,8.116408307,9.047929573,14.98206717,30.99119661,0.233986546
5928,E02006064,Burnham-on-Sea,7288,5932,81.4,24.592,4,4656,7,2.433713334,Predominantly Rural,PR,61.2,38.8,6922,7.7,3.5,1.8,11.7,10,20.9,1,7287,4,Con,54.09229571,6.983838515,6275,86.1,31.42151482,low,0,0,1,0,0,0,0,0,0,0,0,0,7.528015821,8.249060965,12.0196475,38.37041318,0.21094265
5929,E02006065,Highbridge,8192,6252,76.3,26.551,4,4891,8,1.902398677,Predominantly Rural,PR,61.2,38.8,7497,7.7,3.4,1,12.5,9.6,20.5,1,8194,3,Con,62.14355096,19.75300076,6712,81.9,27.95410156,low,0,1,0,0,0,0,0,0,0,0,0,0,8.852981338,10.37748433,15.65959717,26.47725757,0.182066454
5930,E02006066,"Pawlett, Puriton & Woolavington",7721,6209,80.4,19.882,5,3883,6,0.794167426,Predominantly Rural,PR,61.2,38.8,7367,7.7,2.9,1,14.5,8.4,18.2,0.9,7723,5,Con,62.14355096,19.75300076,6639,86,29.65937055,low,0,0,0,1,0,0,0,0,0,0,0,0,8.451210741,9.569702728,14.19845256,30.24297543,0.191800527
5931,E02006067,"Cannington, Combwich & Nether Stowey",6647,5453,82,17.771,5,3495,6,0.901158633,Predominantly Rural,PR,61.2,38.8,6126,7.3,2.9,0.8,11.5,7.8,18.6,0.7,6650,5,Con,62.14355096,19.75300076,5821,87.6,34.45163232,low,0,0,0,1,0,0,0,0,0,0,0,0,7.606490872,8.570029383,13.54880836,31.27652628,0.231816865
5932,E02006068,Bridgwater North,7046,4917,69.8,41.53,2,6156,10,1.926375511,Predominantly Rural,PR,61.2,38.8,6489,6.9,2.4,0.8,14.4,7.9,15.2,0.8,7044,1,Con,62.14355096,19.75300076,5382,76.4,32.50070962,low,0,0,0,0,0,0,0,0,0,0,0,0,11.06200278,13.49976884,19.86438588,17.24456773,0.202045713
5933,E02006069,Bridgwater Town,9842,6652,67.6,33.946,2,5660,9,2.760389944,Predominantly Rural,PR,61.2,38.8,8890,6.9,2.3,0.7,14.8,7.5,14.6,0.8,9840,2,Con,62.14355096,19.75300076,7255,73.7,23.26762853,low,1,0,0,0,0,0,0,0,0,0,0,0,10.21791768,11.86726659,16.77165354,16.78290214,0.15496368
5934,E02006070,Bridgwater East,7625,5888,77.2,18.6815,5.5,3675,6,1.09273479,Predominantly Rural,PR,61.2,38.8,7116,6.6,2.3,0.9,14,7.6,14.7,0.8,7627,5,Con,62.14355096,19.75300076,6312,82.8,30.03278689,low,0,0,0,1,0,0,0,0,0,0,0,0,8.802816901,10.53962901,15.28948848,20.79820124,0.187793427
5935,E02006071,Wembdon & Chilton Trinity,8701,6929,79.6,11.039,7.5,1850,3,1.439867815,Predominantly Rural,PR,61.2,38.8,8257,7,2.3,1,15.1,7.5,14.9,0.8,8705,8,Con,62.14355096,19.75300076,7383,84.9,26.31881393,low,0,0,0,0,0,0,1,0,0,0,0,0,8.955689619,10.42751605,16.41031852,23.59210367,0.166423965
5936,E02006072,"Westonzoyland, Ashcott & Cossington",8925,7396,82.9,15.259,6.5,2962,5,0.994861703,Predominantly Rural,PR,61.2,38.8,8524,7.2,2.5,1,13.9,7.7,16.6,0.8,8922,6,Con,62.14355096,19.75300076,7910,88.6,25.65826331,low,0,0,0,0,1,0,0,0,0,0,0,0,8.138674559,9.033317691,13.63209761,30.67808541,0.169115316
5937,E02006073,Bridgwater South,7032,4762,67.7,43.196,2,6219,10,1.934841371,Predominantly Rural,PR,61.2,38.8,6237,7.4,2.5,0.9,15.9,7.9,15.1,0.9,7034,1,Con,62.14355096,19.75300076,5262,74.8,32.56541524,low,0,0,0,0,0,0,0,0,0,0,0,0,9.984004266,12.00897868,18.55058522,19.57671958,0.21327646
5938,E02006074,Stockmoor & North Petherton,10108,7854,77.7,19.834,5,3875,6,1.567360613,Predominantly Rural,PR,61.2,38.8,9406,7,2.1,0.7,15.2,7,14.3,0.9,10108,5,Con,62.14355096,19.75300076,8392,83,22.65532252,low,0,0,0,1,0,0,0,0,0,0,0,0,7.97377514,9.568360621,15.37316606,21.77333617,0.141756002
5939,E02006075,"Bruton, Brewham & Cucklington",5425,3608,66.5,15.059,6,2907,5,2.710787063,Predominantly Rural,PR,57.25,42.75,4912,7.4,1.5,0.7,12.5,5.7,14.7,0.7,5426,6,Con,55.827786,12.87290434,3892,71.7,41.10599078,lowmedian,0,0,0,0,1,0,0,0,0,0,1,0,12.84502977,14.49511401,23.77850163,24.40960912,0.162366949
5940,E02006076,Castle Cary & Kenton Mandeville,8608,7185,83.5,13.811,7,2586,4,1.257787704,Predominantly Rural,PR,57.25,42.75,7911,7.8,2.1,1.4,13,6.7,17.1,0.8,8605,7,Con,55.827786,12.87290434,7569,87.9,25.90613383,low,0,0,0,0,0,1,0,0,0,0,0,0,7.556215044,8.368095058,13.65187713,33.05523954,0.102727999
5941,E02006077,Somerton,5647,4666,82.6,14.839,6,2850,5,1.25879304,Predominantly Rural,PR,57.25,42.75,5109,7.4,2.3,1,14.8,8,18.8,0.7,5649,6,Con,55.827786,12.87290434,4980,88.2,39.48999469,lowmedian,0,0,0,0,1,0,0,0,0,0,1,0,6.640558488,7.633587786,12.78136622,34.13583872,0.153243657
5942,E02006078,Langport & Long Sutton,5783,4720,81.6,15.995,6,3138,5,1.315327955,Predominantly Rural,PR,57.25,42.75,5482,7.2,2.3,1.1,13.4,7.9,19.6,0.7,5784,6,Con,55.827786,12.87290434,5099,88.2,38.56130036,lowmedian,0,0,0,0,1,0,0,0,0,0,1,0,6.849093264,7.716161985,13.04268515,33.18132069,0.145725389
5943,E02006079,"Wincanton, Cheriton & Charlton Horethorne",7432,6022,81,14.273,6.5,2712,4,1.799631571,Predominantly Rural,PR,57.25,42.75,6751,7.4,2.3,1.1,14.7,7.4,17.9,0.7,7435,7,Con,55.827786,12.87290434,6362,85.6,30.00538213,low,0,0,0,0,0,1,0,0,0,0,0,0,7.402287294,8.724633388,13.3165457,28.09954081,0.113107955
5944,E02006080,"Ilchester, Sparkford & Mudford",7996,6454,80.7,14.458,6.5,2769,5,1.656989095,Predominantly Rural,PR,57.25,42.75,6391,7.2,2.3,0.8,12,7.1,17.6,0.6,7998,6,Con,55.827786,12.87290434,6957,87,27.88894447,low,0,0,0,0,1,0,0,0,0,0,0,0,13.69919256,15.6626506,20.76357378,21.70239399,0.123169563
5945,E02006081,Curry Rivel & Fivehead,5416,4378,80.8,21.687,4.5,4199,7,1.094546141,Predominantly Rural,PR,57.25,42.75,4794,7.3,2.3,1,13.5,7.7,19.7,0.7,5418,4,Con,55.827786,12.87290434,4724,87.2,41.17429838,lowmedian,0,0,1,0,0,0,0,0,0,0,1,0,7.392273403,8.302044222,13.70463079,31.18481435,0.167161961
5946,E02006082,"Templecombe, Hentsridge & Milborne Port",6360,5277,83,14.398,7,2753,5,1.159734034,Predominantly Rural,PR,57.25,42.75,5753,7.8,2.4,0.9,16.8,7.3,17.9,0.8,6358,6,Con,55.827786,12.87290434,5528,86.9,35.06289308,low,0,0,0,0,1,0,0,0,0,0,0,0,6.93337344,8.013210499,12.98452981,30.78393881,0.135358701
5947,E02006083,Martock,5171,4312,83.4,10.8075,8,1790,3,1.764500349,Predominantly Rural,PR,57.25,42.75,4922,7,2.1,1.2,14.4,7.8,18.8,0.8,5170,8,Con,55.827786,12.87290434,4616,89.3,43.12512087,lowmedian,0,0,0,0,0,0,1,0,0,0,1,0,7.29317852,8.167411621,12.47460382,31.57253149,0.163280116
5948,E02006084,"South Petherton, Seavington & Kingsbury",6943,5846,84.2,16.997,6,3354,5,1.073901371,Predominantly Rural,PR,57.25,42.75,6580,7.1,2.1,1.2,14.4,7.8,19.1,0.8,6943,6,Con,55.827786,12.87290434,6204,89.4,32.11868069,low,0,0,0,0,1,0,0,0,0,0,0,0,5.682122755,6.443768997,11.18541033,34.4224924,0.120611096
5949,E02006085,Yeovil North East,6600,5174,78.4,13.711,7,2560,4,2.161702128,Predominantly Rural,PR,57.25,42.75,6199,6.7,2.1,0.9,16.3,6.8,14.2,0.9,6599,7,Con,58.36652042,6.346608167,5549,84.1,33.78787879,low,0,0,0,0,0,1,0,0,0,0,0,0,7.863481229,9.291821261,14.61526053,24.69753186,0.122866894
5950,E02006086,Yeovil Lufton & Hollands,6740,5413,80.3,12.923,7,2368,4,3.079369669,Predominantly Rural,PR,57.25,42.75,6322,7.1,2.2,1,15.5,7.4,16,0.9,6741,7,Con,58.36652042,6.346608167,5743,85.2,33.08605341,low,0,0,0,0,0,1,0,0,0,0,0,0,9.540446117,11.23062322,17.3995571,22.80923758,0.120935232
5951,E02006087,Yeovil Larkhill,5286,3911,74,17.654,5.5,3478,6,2.867850741,Predominantly Rural,PR,57.25,42.75,5175,7.1,2.2,0.8,15.6,7.2,15.8,0.9,5285,5,Con,58.36652042,6.346608167,4194,79.3,42.18690882,lowmedian,0,0,0,1,0,0,0,0,0,0,1,0,8.651358344,10.33816425,16.1352657,19.4589372,0.145536869
5952,E02006088,Yeovil Milford Park,7093,5138,72.4,30.216,3,5333,8,3.914639119,Predominantly Rural,PR,57.25,42.75,6576,7,2.2,0.8,16.9,7.1,14.7,0.9,7097,3,Con,58.36652042,6.346608167,5583,78.7,31.43944734,low,0,1,0,0,0,0,0,0,0,0,0,0,10.25543753,12.33272506,18.79562044,19.55596107,0.113808801
5953,E02006089,Yeovil Town,7021,4549,64.8,29.435,3,5233,8,5.506883605,Predominantly Rural,PR,57.25,42.75,6014,6.8,2.2,0.7,16.7,6.8,14.4,0.9,7020,3,Con,58.36652042,6.346608167,4968,70.8,31.76185729,low,0,1,0,0,0,0,0,0,0,0,0,0,10.36462819,12.00532092,16.37845028,17.22647157,0.129198966
5954,E02006090,Yeovil Preston Plucknett,6577,5089,77.4,17.3335,5.5,3418,6,2.464036462,Predominantly Rural,PR,57.25,42.75,5998,7.2,2.2,1.1,16.2,7.2,16.1,0.9,6575,5,Con,58.36652042,6.346608167,5430,82.6,33.90603619,low,0,0,0,1,0,0,0,0,0,0,0,0,8.923472302,10.42014005,15.87195732,22.69089697,0.128498001
5955,E02006091,Ham Hill & Merriott,9189,7646,83.2,15.4665,6,3014,5,1.002557545,Predominantly Rural,PR,57.25,42.75,8571,7.7,2,0.8,12.1,7.6,18.9,0.8,9190,6,Con,58.36652042,6.346608167,8092,88.1,24.2681467,low,0,0,0,0,1,0,0,0,0,0,0,0,6.808335053,7.700385019,12.99731653,32.23661183,0.092840933
5956,E02006092,Yeovil South,5862,4847,82.7,7.497,8.5,843,2,1.747007441,Predominantly Rural,PR,57.25,42.75,5602,7.1,2.2,1.3,15,7.1,16,0.9,5861,9,Con,58.36652042,6.346608167,5107,87.1,38.04162402,low,0,0,0,0,0,0,0,1,0,0,0,0,7.529078906,8.550517672,13.5487326,27.74009282,0.141464948
5957,E02006093,Ilminster & Horton,7951,6671,83.9,17.528,6,3458,6,1.385435169,Predominantly Rural,PR,57.25,42.75,7654,7.4,2.3,1.1,15.1,7.7,20.6,0.8,7951,5,Con,58.36652042,6.346608167,7008,88.1,28.04678657,low,0,0,0,1,0,0,0,0,0,0,0,0,7.098239637,8.165665012,12.63391691,32.67572511,0.102214651
5958,E02006094,Stoford & the Cokers,4957,4189,84.5,17.8925,5.5,3517,6,1.224105461,Predominantly Rural,PR,57.25,42.75,4736,7.8,2.2,1.2,12.6,7.5,17.8,0.8,4957,5,Con,58.36652042,6.346608167,4383,88.4,44.98688723,lowmedian,0,0,0,1,0,0,0,0,0,0,1,0,7.767722474,8.699324324,13.09121622,32.62246622,0.169683258
5959,E02006095,Crewkerne,7523,6251,83.1,20.409,5,3971,6,1.443904932,Predominantly Rural,PR,57.25,42.75,6944,8.2,2.2,0.8,12.9,8,21.7,0.9,7522,5,Con,58.36652042,6.346608167,6587,87.6,29.64242988,low,0,0,0,1,0,0,0,0,0,0,0,0,7.133854298,8.150921659,12.71601382,32.09965438,0.113435846
5960,E02006096,Chard North & East,6647,5238,78.8,15.46,6,3012,5,1.596062053,Predominantly Rural,PR,57.25,42.75,6044,7.5,2.7,0.7,15.4,8.7,18.9,0.8,6647,6,Con,58.36652042,6.346608167,5568,83.8,33.54896946,low,0,0,0,0,1,0,0,0,0,0,0,0,7.819398946,9.083388484,14.72534745,26.55526142,0.128186868
5961,E02006097,Chard West,6498,4738,72.9,26.6695,3.5,4910,8,2.40188383,Predominantly Rural,PR,57.25,42.75,5926,7.8,2.8,0.8,16,9,19.7,0.8,6499,3,Con,58.36652042,6.346608167,5104,78.5,34.31825177,low,0,1,0,0,0,0,0,0,0,0,0,0,9.025955089,10.44549443,15.54168073,27.40465744,0.131233596
5962,E02006098,Tatworth & Combe St Nicholas,6927,5848,84.4,17.0985,5.5,3378,5,1.015507067,Predominantly Rural,PR,57.25,42.75,6527,7.5,2.6,1,14.7,8.4,19.3,0.8,6929,6,Con,58.36652042,6.346608167,6169,89.1,32.19286849,low,0,0,0,0,1,0,0,0,0,0,0,0,5.671025465,6.312241459,10.55615137,36.5864869,0.123881624
5963,E02006099,Bishops Lydeard & Cotford St Luke,6479,5248,81,13.454,7,2494,4,1.33255235,Urban with Significant Rural,UR,52.92,47.08,6039,6.2,2.1,0.8,16.7,6.8,15.8,0.8,6479,7,Con,62.14355096,19.75300076,5572,86,0,low,0,0,0,0,0,1,0,0,0,0,0,0,8.277148185,9.554562014,16.0291439,25.66650108,0
5964,E02006100,Taunton Rowbarton & Kingston,7605,5644,74.2,12.875,7,2351,4,3.762720943,Urban with Significant Rural,UR,52.92,47.08,6957,7.1,2.2,0.8,15.8,6.6,13.5,0.9,7606,7,Con,53.60488287,7.398051245,6063,79.7,0,low,0,0,0,0,0,1,0,0,0,0,0,0,9.754262788,11.18298117,17.99626276,23.22840305,0
5965,E02006101,Wiveliscombe & Milverton,5303,4291,80.9,15.692,6,3064,5,1.410210639,Urban with Significant Rural,UR,52.92,47.08,5138,6.4,2.3,0.8,10.1,7.4,20.7,0.8,5304,6,Con,62.14355096,19.75300076,4554,85.9,0,low,0,0,0,0,1,0,0,0,0,0,0,0,7.357279195,8.252238225,14.28571429,30.0116777,0
5966,E02006102,Taunton Pyrland & Priorswood,6365,4802,75.4,35.928,2,5818,9,2.240582551,Urban with Significant Rural,UR,52.92,47.08,5805,7.6,2.6,0.9,16.7,7.5,14.4,1,6369,2,Con,53.60488287,7.398051245,5170,81.2,0,low,1,0,0,0,0,0,0,0,0,0,0,0,7.941437445,9.250645995,15.03875969,24.53057709,0
5967,E02006103,Ruishton & North Curry,7288,6022,82.6,16.107,6,3164,5,1.105888858,Urban with Significant Rural,UR,52.92,47.08,6891,7.3,2,0.9,12.5,6.7,15.7,0.7,7291,6,Con,53.60488287,7.398051245,6349,87.1,0,low,0,0,0,0,1,0,0,0,0,0,0,0,6.702141138,7.676679727,13.40879408,32.99956465,0
5968,E02006104,Taunton Halcon & Monkton Heathfield,9155,7324,80,10.8,8,1786,3,1.789501591,Urban with Significant Rural,UR,52.92,47.08,8403,6.7,2.2,0.6,16,6.8,13.3,1.1,9155,8,Con,53.60488287,7.398051245,7798,85.2,0,low,0,0,0,0,0,0,1,0,0,0,0,0,7.413622902,8.937284303,15.11364989,18.62430084,0
5969,E02006105,Taunton North Town,10690,7627,71.3,17.3965,5.5,3436,6,4.143619602,Urban with Significant Rural,UR,52.92,47.08,9863,6.7,2.1,0.5,15.9,6.4,12.8,1,10697,5,Con,53.60488287,7.398051245,8186,76.6,0,low,0,0,0,1,0,0,0,0,0,0,0,0,9.548047389,11.03112643,14.84335395,18.28044206,0
5970,E02006106,Bishop's Hull & Norton Fitzwarren,10002,8126,81.2,12.907,7,2361,4,3.634475597,Urban with Significant Rural,UR,52.92,47.08,8272,7.1,2.2,0.7,16.6,6.8,14.9,0.9,10007,7,Con,53.60488287,7.398051245,8627,86.3,0,low,0,0,0,0,0,1,0,0,0,0,0,0,9.465695826,11.15812379,16.32011605,20.74468085,0
5971,E02006107,Taunton Holway & Lambrook,7758,5745,74.1,30.61,3,5386,8,2.817246448,Urban with Significant Rural,UR,52.92,47.08,6978,6.6,2.5,0.7,17.1,7.3,14.4,1.5,7753,3,Con,53.60488287,7.398051245,6297,81.2,0,low,0,1,0,0,0,0,0,0,0,0,0,0,8.499525166,10.26081972,16.8099742,20.79392376,0
5972,E02006108,Taunton Wilton,8639,6447,74.6,18.627,5,3669,6,5.968928863,Urban with Significant Rural,UR,52.92,47.08,8031,7.1,2.3,1.1,16.6,7.1,15.5,1.1,8642,5,Con,53.60488287,7.398051245,6880,79.6,0,low,0,0,0,1,0,0,0,0,0,0,0,0,10.37012337,11.61748226,15.2782966,29.423484,0
5973,E02006109,Taunton Galmington & Trull,7337,6097,83.1,5.297,10,336,1,3.870146404,Urban with Significant Rural,UR,52.92,47.08,7035,7.3,2.2,1.2,14.6,7,16.7,0.8,7337,10,Con,53.60488287,7.398051245,6385,87,0,low,0,0,0,0,0,0,0,0,1,0,0,0,8.033721795,9.21108742,14.61265103,32.02558635,0
5974,E02006110,Wellington North,8981,7133,79.4,19.986,5,3899,6,2.800304105,Urban with Significant Rural,UR,52.92,47.08,8211,7.4,2.6,1,14.4,7.4,16.4,1,8984,5,Con,53.60488287,7.398051245,7672,85.4,0,low,0,0,0,1,0,0,0,0,0,0,0,0,8.181161663,9.657776154,14.62672025,23.38326635,0
5975,E02006111,"Wellington South, Rockwell Green & West Buckland",10026,8165,81.4,13.397,7,2476,4,1.5500909,Urban with Significant Rural,UR,52.92,47.08,9527,7.3,2.5,1.5,14.2,7.3,16.4,0.9,10031,7,Con,53.60488287,7.398051245,8668,86.5,0,low,0,0,0,0,0,1,0,0,0,0,0,0,8.083466491,9.026975963,14.07578461,34.02960008,0
5976,E02006112,Dowslands & Blackdown,7945,6277,79,12.1055,7.5,2148,4,1.479091031,Urban with Significant Rural,UR,52.92,47.08,7158,6.9,2.4,1.1,15.5,7.2,16.5,1.1,7946,7,Con,53.60488287,7.398051245,6707,84.4,0,low,0,0,0,0,0,1,0,0,0,0,0,0,8.195072901,9.108689578,15.06007265,30.90248673,0
5977,E02006113,Minehead Town,7047,5684,80.7,19.5305,5,3808,6,2.443018971,Predominantly Rural,PR,60.59,39.41,6528,7.5,2.9,1.1,11.5,8.3,20.9,0.9,7043,5,Con,62.14355096,19.75300076,6011,85.3,0,low,0,0,0,1,0,0,0,0,0,0,0,0,8.298418705,9.405637255,13.32720588,36.50428922,0
5978,E02006114,Minehead Outer & Porlock,6503,5103,78.5,20.3535,4.5,3962,6,0.90665874,Predominantly Rural,PR,60.59,39.41,6009,7.9,2.9,1.1,10.7,7.9,21,0.8,6501,5,Con,62.14355096,19.75300076,5384,82.8,0,low,0,0,0,1,0,0,0,0,0,0,0,0,8.142726441,8.886669995,12.26493593,37.97636878,0
5979,E02006115,"Watchet, Washford & Carhampton",7061,5803,82.2,29.311,3,5214,8,0.942089221,Predominantly Rural,PR,60.59,39.41,6618,6.9,3.1,0.9,12.5,8.9,21.1,1,7060,3,Con,62.14355096,19.75300076,6097,86.3,0,low,0,1,0,0,0,0,0,0,0,0,0,0,7.290693016,8.250226655,12.31489876,36.23451194,0
5980,E02006116,"Williton, Quantock & Stogursey",7718,6443,83.5,23.502,4,4506,7,0.916496945,Predominantly Rural,PR,60.59,39.41,7191,6.9,3,0.9,11.8,8.3,20.4,0.9,7716,4,Con,62.14355096,19.75300076,6764,87.6,0,low,0,0,1,0,0,0,0,0,0,0,0,0,6.552242546,7.272980114,11.41704909,37.33833959,0
5981,E02006117,"Dunster, Dulverton & Exmoor",5367,4503,83.9,27.556,3,5016,8,1.208077894,Predominantly Rural,PR,60.59,39.41,5135,7.7,2.9,0.7,10.3,7,21.1,0.8,5367,3,Con,62.14355096,19.75300076,4744,88.4,0,low,0,1,0,0,0,0,0,0,0,0,0,0,6.114398422,6.640701071,10.20447907,38.87049659,0
5982,E02006118,Rugeley North & Etchinghill,6747,5638,83.6,8.743,8,1157,2,1.634251756,Urban with Significant Rural,UR,68.86,31.14,6701,6.4,2.7,1.5,11.7,8.3,18,1,6744,9,Con,68.30911407,25.38596075,5926,87.8,47.42848673,lowmedian,0,0,0,0,0,0,0,1,0,0,1,0,8.50780104,9.52096702,13.99791076,28.80167139,0.333377784
5983,E02006119,Rugeley Town,7375,5649,76.6,26.394,4,4876,8,2.515419035,Urban with Significant Rural,UR,68.86,31.14,7161,6.6,2.8,1.1,12.4,8.6,18.6,1,7375,3,Con,68.30911407,25.38596075,6082,82.5,43.38983051,lowmedian,0,1,0,0,0,0,0,0,0,0,1,0,10.03610108,11.6464181,16.64571987,20.52785924,0.300842359
5984,E02006120,Rugeley South & Brereton,8236,6465,78.5,18.908,5,3718,6,1.946663666,Urban with Significant Rural,UR,68.86,31.14,8112,6.9,2.7,1,12.8,8.1,17.2,1,8236,5,Con,68.30911407,25.38596075,6914,83.9,38.85381253,lowmedian,0,0,0,1,0,0,0,0,0,0,1,0,9.13995557,10.65088757,16.3091716,21.20315582,0.264466307
5985,E02006121,Hednesford Pye Green,5168,4148,80.3,23.413,4.5,4493,7,2.126892574,Urban with Significant Rural,UR,68.86,31.14,5066,6.6,2.7,0.7,15.2,7.9,15.9,1.1,5166,4,Con,68.30911407,25.38596075,4416,85.4,61.91950464,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,9.317946951,10.67903672,15.90998816,19.46308725,0.430589046
5986,E02006122,Hednesford Central,6740,5402,80.1,19.763,5,3863,6,2.140107775,Urban with Significant Rural,UR,68.86,31.14,6960,6.6,2.7,0.7,15.2,8.1,16.3,1.1,6744,5,Con,68.30911407,25.38596075,5725,84.9,47.47774481,lowmedian,0,0,0,1,0,0,0,0,0,0,1,0,9.302036761,10.76149425,15.54597701,17.80172414,0.310481868
5987,E02006123,Wimblebury & Cannock Wood,5801,4659,80.3,16.6045,5.5,3275,5,1.942467378,Urban with Significant Rural,UR,68.86,31.14,5681,6.5,2.4,0.9,13.5,7.9,17,0.9,5802,6,Con,68.30911407,25.38596075,4945,85.2,55.16290295,lowmedian,0,0,0,0,1,0,0,0,0,0,1,0,9.148119724,10.49111072,15.61344834,17.79616265,0.383729854
5988,E02006124,Cannock North,6480,4935,76.2,29.764,3,5273,8,2.621465825,Urban with Significant Rural,UR,68.86,31.14,6363,7.1,2.9,0.7,16.3,8.2,16.1,1.2,6476,3,Con,68.30911407,25.38596075,5292,81.7,49.38271605,lowmedian,0,1,0,0,0,0,0,0,0,0,1,0,9.117297797,10.85965739,16.91026245,19.33050448,0.32985882
5989,E02006125,Cannock North East,6591,5160,78.3,26.639,3,4907,8,1.677806575,Urban with Significant Rural,UR,68.86,31.14,6493,6.9,2.9,0.8,16.6,8.2,16.3,1.1,6590,3,Con,68.30911407,25.38596075,5506,83.5,48.55105447,lowmedian,0,1,0,0,0,0,0,0,0,0,1,0,10.06121906,11.64330818,17.12613584,21.63868782,0.33271227
5990,E02006126,Hednesford South & Heath Hayes,7223,5865,81.2,11.929,7,2100,4,1.610770525,Urban with Significant Rural,UR,68.86,31.14,7277,6.6,2.6,0.9,14.8,7.8,16.2,1,7223,7,Con,68.30911407,25.38596075,6216,86.1,44.30292122,lowmedian,0,0,0,0,0,1,0,0,0,0,1,0,8.619447779,9.866703312,15.2810224,20.87398653,0.300120048
5991,E02006127,Hawks Green,6238,4981,79.8,8.4275,8.5,1080,2,3.133193498,Urban with Significant Rural,UR,68.86,31.14,6458,6.1,2.3,0.5,13.8,6.9,14.4,0.9,6242,9,Con,68.30911407,25.38596075,5288,84.8,51.29849311,lowmedian,0,0,0,0,0,0,0,1,0,0,1,0,10.26049973,11.95416538,18.3803035,12.69742954,0.332270069
5992,E02006128,Cannock West & Mill Green,7671,6411,83.6,18.511,5,3629,6,2.714608882,Urban with Significant Rural,UR,68.86,31.14,7696,7,2.7,1,16,8.2,16,1.1,7669,5,Con,68.30911407,25.38596075,6735,87.8,41.71555208,lowmedian,0,0,0,1,0,0,0,0,0,0,1,0,8.119111318,9.06964657,13.05873181,29.39189189,0.290799116
5993,E02006129,Cannock South,7146,5311,74.3,29.989,3,5302,8,3.362439724,Urban with Significant Rural,UR,68.86,31.14,7252,7.3,2.7,0.6,15.9,8.5,16.2,1.2,7148,3,Con,68.30911407,25.38596075,5708,79.9,44.78029667,lowmedian,0,1,0,0,0,0,0,0,0,0,1,0,9.535452323,11.29343629,16.51958081,19.12575841,0.291069973
5994,E02006130,Norton Canes,7257,5823,80.2,18.5525,5,3643,6,1.912020324,Urban with Significant Rural,UR,68.86,31.14,6723,6.7,2.6,0.9,13.2,8.8,17.3,1,7261,5,Con,68.30911407,25.38596075,6154,84.8,44.09535621,lowmedian,0,0,0,1,0,0,0,0,0,0,1,0,8.981337481,10.30789826,15.67752491,23.04030939,0.324002074
5995,E02006131,"Mayfield, Rocester & Bramshall",7157,5854,81.8,14.656,6,2804,5,1.543958147,Urban with Significant Rural,UR,63.21,36.79,6820,6.8,1.7,1.3,11.7,7.3,16.6,1,7156,6,Con,60.65082687,30.90812097,6205,86.7,68.7438871,upmedian,0,0,0,0,1,0,0,0,0,0,0,1,8.90188434,10.04398827,14.69208211,26.92082111,0.428849903
5996,E02006132,Uttoxeter Heath,6258,4949,79.1,16.425,6,3239,5,1.210067764,Urban with Significant Rural,UR,63.21,36.79,5645,7.6,1.8,0.9,10,7.4,14,1.2,6257,6,Con,60.65082687,30.90812097,5296,84.6,78.61936721,upmedian,0,0,0,0,1,0,0,0,0,0,0,1,8.882907133,10.52258636,16.42161205,21.20460585,0.493494841
5997,E02006133,Uttoxeter Town,6576,5224,79.4,13.095,7,2410,4,2.249310695,Urban with Significant Rural,UR,63.21,36.79,6147,7.5,1.8,0.9,9.9,7.3,13.8,1.2,6579,7,Con,60.65082687,30.90812097,5578,84.8,74.81751825,upmedian,0,0,0,0,0,1,0,0,0,0,0,1,10.87236786,12.34748658,17.60208232,21.78298357,0.472711646
